country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions,climate,natural_resources,population_distribution,net_migration_per_1000_population,age_0_14_percent,age_15_24_percent,age_25_54_percent,age_55_64_percent,age_65_over_percent,language,govt_type,legal_system,gdp_purchasing_power_global_rank,gdp_growth_global_rank,electricity_access_percent,electricity_generating_capacity_global_rank,internet_access_percent,cell_phone_per_100,military_spending_annual_percent_gdp,transnational_disputes
Iran,2018,MENA,1,1,6.0,1.0,2018.0,6.0,1.0,2018.0,0.0,national,thousands,regime supporters,"intelligence ministry d g: iran protests show opposition to exporting islamic revolution. demonstrations seem to subside as thousands rally in support of regime jerusalem post, january 7, 2018 sunday, news; pg. 1, 456 words, herb keinon ;","thousands of government supporters staged rallies across the country for a fourth day on saturday, in a backlash against the protests. more than a week of unrest has left 22 people dead and more than 1,000 arrested, according to iranian officials, in the biggest anti government protests since 2009.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,2,10.0,1.0,2018.0,10.0,1.0,2018.0,0.0,Tehran,hundreds,sufis,"protests at tehran jail over missing thousands the times london , january 11, 2018 thursday, news; pg. 31, 274 words, richard spencer ;","hundreds of people have protested outside the notorious evin prison in tehran over the fate of relatives arrested in the recent anti regime rallies. mahmoud sadeghi, an iranian reformist mp, said that 3,700 people had been arrested far more than the 1,000 claimed by police. he has also raised the case of sina ghanbari, 23, who died in the holding cells at evin where new arrivals are processed. the authorities say he committed suicide, but mr sadeghi said the death was reminiscent of the killing of three prisoners after the green movement uprising in 2009. amnesty international claims that five prisoners have died after being arrested in the recent protests. yesterday s demonstration seems to have begun with a protest against the arrest of a group of dervishes, followers of the sufi sect of islam, before growing to include relatives of students detained in the rallies.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,3,4.0,3.0,2018.0,7.0,3.0,2018.0,0.0,Ahvaz; Tehran; national,100,workers,"strikes break the iranian regime jerusalem post, march 7, 2018 wednesday, opinion; pg. 16, 447 words, seymur mammadov ;","the workers strikes in iran are spreading. they began at the steel mill in the city of ahvaz, and then spread quickly through khuzestan province and later the entire country, including tehran. the main reason for the strikes is unpaid salaries, yet there are other important reasons as well, including the rising prices of basic goods. the relationship between the strikes and the demonstrations that took place in iran in january is undeniably complex. initially, conservative powers, primarily the mighty islamic revolutionary guard corps irgc and the clergy, encouraged strikes and social protests. they wanted to direct the movement and use it to discredit the current president, the liberal reformer hassan rouhani. but then the movement got out of control. along with economic demands, slogans opposed to the islamic republic system began to appear.",ignore,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,4,16.0,5.0,2018.0,16.0,5.0,2018.0,0.0,Kazerun,50,protesters,"recent iran protests part of potential wider unrest jerusalem post may 24, 2018 thursday, length: 646 words byline: seth j. frantzman","protesters in the southern iranian city of kazerun represent wider percolating unrest that has continued in iran since the large protests in december and january. several protesters were reportedly killed on may 16 when police used deadly force to disperse them. video posted online on tuesday showed hundreds of people chanting that they would avenge the dead during renewed protests. the seeds of this week s protests lie in the mass protests that broke out in mashhad last december. they soon spread throughout rural areas and regional centers in iran. reports indicated that outside tehran, they were far larger than the mass protests of 2009. a un security council discussion on the protests on january 5 said that more than 1,000 were reportedly detained and affirmed that protesters had burned government offices, banks and others infrastructure. since then, there have been continued local protests in iran. this has also included women refusing to wear the headscarf that iranian law imposes. usually these take the form of white wednesday protests, named for the women who don white hijabs on wednesdays and sometimes remove them. for instance, activist masih alinejad wrote in march that it was becoming increasingly common to see women walk certain distances in iran unveiled.",crowd dispersal,0,1,0,0,0,0,1,1,0,0,0,0,0,1,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,5,27.0,5.0,2018.0,27.0,5.0,2018.0,0.0,Tehran,tens of thousands,protesters,"anti regime protests at film star s funeral; iran the times london may 29, 2018 tuesday, edition 1, ireland, length: 320 words byline: richard spencer","the funeral of one of iran s most popular actors, who was banned from films after the islamic revolution, turned into a mass protest with thousands of mourners chanting slogans against the regime. the procession for naser malek motiee, who died at the age of 88, was allowed by the authorities but they banned political speeches during the funeral service. mourners shouted quotes from his films with added meaning, such as: caesar! help! they are killing the people. there have been many protests across iran in recent months, particularly over economic hardship as western sanctions continue to bite. even before the funeral on sunday afternoon the regime had warned of a crackdown, saying that the protests were serving american interests. his death on friday from kidney failure was, however, covered on the front pages of iranian newspapers. videos from the funeral posted online showed tens of thousands of people thronging the street behind his coffin and holding up pictures of him as a young man in classic poses from his films, mostly wearing a fedora.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,6,25.0,6.0,2018.0,26.0,6.0,2018.0,0.0,national,thousands,protesters,"1. spiralling prices trigger iran street protests the times london june 26, 2018 tuesday, edition 1, ireland, length: 530 words byline: iran bel trew; 2. rouhani calls for unity as strikes spread across iran the times london june 27, 2018 wednesday, edition 1, scotland, length: 816 words byline: iran bel trew","iranian police fired tear gas at protesters outside parliament in tehran after thousands rallied against spiralling prices and the plummeting currency. traders in the capital s grand bazaar staged a rare strike spurred by similar industrial action at two other major markets for mobile phones and consumer electronics. protesters said they were angered by a collapse of the iranian rial on the black market which has driven up prices. it is the largest unrest since mass protests in december. iran has faced mounting economic woes since the united states pulled out of the 2015 nuclear accord between tehran and world powers last month and vowed to renew sanctions. videos posted online showed crowds around tehran demanding that the authorities ease pressures on the poorest, blaming the economic malaise on costly interventions in wars abroad. thousands of iranian troops and militia are embroiled in the war in syria, fighting on behalf of the assad regime. iran is also supporting the houthi rebels in yemen and militias in iraq. outside iran s parliament people chanting let syria think about us were cleared by riot police who fired tear gas into the crowds. at the grand bazaar shop owners said it was pointless opening stores because no one could afford to buy anything. trade is dead. the middle classes are getting poorer. business is not good and nothing is bought or sold, a 35 year shopkeeper told the fars news agency. another said that wholesale goods had gone up three times since the start of the year. everyone is furious. he said the protest was against the high exchange rate, foreign currency fluctuations ... goods being blocked at customs, and the lack of clear criteria for duties. they want the situation on the foreign exchange market to be clarified once and for all, he said. the protests marked the largest unrest since economic rallies in 75 iranian cities and towns in december and january. at least 25 people were killed and nearly 5,000 arrested. demonstrators confronted riot police in the streets of tehran yesterday as protests against soaring prices spread across the country prompting president rouhani to appear on live television to appeal for national unity and accuse the us of waging an economic war against his country. video footage shared online yesterday showed security forces storming the homes of alleged protest ringleaders. abbas jafari dolatabadi, the general prosecutor, said that several people had been arrested on charges of threatening merchants. on monday police fired tear gas at protesters in shopping districts and in front of the parliament building. the crowds gathered again yesterday, burning rubbish bins in a rare challenge to the authority of riot police. the protests are the largest since the start of the year, when at least 25 people died during demonstrations in as many as 70 towns and cities.",crowd dispersal,0,1,1,0,0,0,1,1,0,1,0,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,7,2.0,8.0,2018.0,2.0,8.0,2018.0,0.0,Tehran; Arak; Isfahan; Karaj; Shiraz,hundreds,protesters,"1. protests pop up across iran, fueled by daily dissatisfaction the new york times august 4, 2018 saturday 17:45 est, length: 1490 words byline: thomas erdbrink; 2. protests grip iran as us sanctions return; iran the times london august 6, 2018 monday, edition 1, ireland, length: 996 words byline: iran richard","across iran s heartland, from the sweltering heat of its southern cities to the bustling capital, protesters have taken to the streets with increasing intensity in recent months, much to the satisfaction of the trump administration, which is hoping the civil unrest will put pressure on iranian leaders. some demonstrations about the weak economy, strict islamic rules, water shortages, religious disputes, local grievances have turned deadly. the protesters have shouted harsh slogans against clerical leaders and their policies. the events are broadly shared on social media and on the dozens of persian language satellite channels beaming into the islamic republic. on thursday, protests were held in the cities of arak, isfahan, karaj and shiraz, as people in numbers ranging in the hundreds, perhaps more took to the streets, chanting slogans like death to high prices, but also criticizing top officials. a smaller protest was held in tehran, where some people were arrested, according to videos taken at the scene. in the city of eshtehard, west of the capital, protesters attacked a religious school on thursday, forcing 500 clerics in training to flee, the semiofficial tasnim news agency reported. one man was killed during a protest in the city of karaj, west of tehran. demonstrators in the capital chanted death to the dictator , and there have also been small rallies in shiraz, isfahan and the holy city of qom. the rallies highlighted widespread discontent with the collapse of the rial, which has lost two thirds of its value against the dollar in a year. that has fuelled inflation even before us sanctions resume at midnight tonight. the iranian central bank acknowledged the scale of the crisis it was facing by announcing new currency measures. under the plans, agreed in a session of parliament on saturday and approved by the cabinet yesterday, a list of essential supplies will be drawn up that will be eligible to attract favourable exchange rates for hard currencies. this implies that there will be a fixed rate or other controls on currency trades for non essential items. the sanctions include a ban on the use of us dollars for trade with iran.",crowd dispersal,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2018,MENA,1,8,11.0,12.0,2018.0,11.0,12.0,2018.0,0.0,national,hundreds,students,"iran s student day protests jerusalem post december 16, 2018 sunday, length: 449 words byline: hassan mahmoudi","student day is the anniversary of these murders by iranian police. every year there are demonstrations at many universities organized by students. a large number of students at tehran s amirkabir university of technology held a rally on tuesday morning in solidarity with workers, students and teachers who are currently held behind bars. the students, forming a long chain, were holding a variety of signs and chanting slogans. they shouted: cannons, tanks, guns, they are no longer effective, workers, students, unite, unite, jailed workers, students and teachers must be released, victory is close, and down with this deceptive government. the mullahs regime, deeply concerned over the expanding student protests, and particularly over the number of protesters in this rally, dispatched its repressive and plainclothes agents to the campus to stage an anti rally. scenes posted on the internet show a large number of college students holding their lines as the regime s basij agents fail to encircle or silence them. students on their campus of nooshirvani university in babol, north of iran, also protested the regime s repressive measures. they were holding signs reading: universities are alive, stop the crackdown against students, and students will not live in shame. students at sahand industrial college in tabriz, northwest iran, also held a protest rally. there, counter protesters chanted, hypocrite, seditionist, congratulations on your unity in order to confront the students massive rally. however, the college students continued their demonstrations and scuffles between the sides occurred at the scene. one student was reportedly injured. at semnan university, northeast of tehran, students gathered in front of the university s main hall and chanted, inflation, high prices, answer rouhani as iranian regime president hassan rouhani was entering the university hall, challenging his promises to improve the country s economic situation.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2019,MENA,1,1,15.0,11.0,2019.0,15.0,11.0,2019.0,0.0,Tehran,thousands,protesters,"1. protests incited by gas price hike grip iran the new york times november 16, 2019 saturday 09:52 est. length: 1006 words byline: farnaz fassihi; 2. tehran raises fuel prices as much as 200 , and protests erupt the new york times november 16, 2019 saturday, late edition final. length: 947 words byline: by farnaz fassihi and rick gladstone","protests flared across iran for a second day on saturday, with angry crowds calling for the ouster of the regime in unrest incited by a steep increase in officially set gasoline prices but that quickly broadened to include other grievances. at least six people were dead after security forces clashed with protesters, according to persian language news outlets. iran was also experiencing a near total national internet shutdown, according to netblocks, which monitors cybersecurity. we don t want an islamic republic, we don t want it, we don t want it, demonstrators chantedin the middle class tehranpars neighborhood of tehran. calling the protests foreign instigated, tehran s prosecutor warned saturday that security forces would crack down harshly. the protests erupted in dozens of cities after the government decided at midnight friday to cut gasoline subsidies to fund handouts for iran s poor. that added to strains from american economic sanctions and the iranian government s mismanagement of the economy. the protests then broadened to venting anger over other problems such as social repression and corruption. iran disrupted internet and cellphone service and halted phone data reception, apparently trying to deter people from sharing information and organizing protests, according to netblocks. by shutting down the internet, the iranian government isolates protesters from each other and from the rest of the world, said mehdi yahyanejad, the director of netfreedom pioneers, a technology nonprofit, who is an expert on cybersecurity in iran. oppression can then exist in a vacuum without on the ground solidarity or accountability.",crowd dispersal,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2019,MENA,1,2,16.0,11.0,2019.0,16.0,11.0,2019.0,1.0,Tehran; national,thousands,protesters,"1. protests incited by gas price hike grip iran the new york times november 16, 2019 saturday 09:52 est. length: 1006 words byline: farnaz fassihi; 2. tehran raises fuel prices as much as 200 , and protests erupt the new york times november 16, 2019 saturday, late edition final. length: 947 words byline: by farnaz fassihi and rick gladstone","protests flared across iran for a second day on saturday, with angry crowds calling for the ouster of the regime in unrest incited by a steep increase in officially set gasoline prices but that quickly broadened to include other grievances. at least six people were dead after security forces clashed with protesters, according to persian language news outlets. iran was also experiencing a near total national internet shutdown, according to netblocks, which monitors cybersecurity. we don t want an islamic republic, we don t want it, we don t want it, demonstrators chantedin the middle class tehranpars neighborhood of tehran. calling the protests foreign instigated, tehran s prosecutor warned saturday that security forces would crack down harshly. the protests erupted in dozens of cities after the government decided at midnight friday to cut gasoline subsidies to fund handouts for iran s poor. that added to strains from american economic sanctions and the iranian government s mismanagement of the economy. the protests then broadened to venting anger over other problems such as social repression and corruption. iran disrupted internet and cellphone service and halted phone data reception, apparently trying to deter people from sharing information and organizing protests, according to netblocks. by shutting down the internet, the iranian government isolates protesters from each other and from the rest of the world, said mehdi yahyanejad, the director of netfreedom pioneers, a technology nonprofit, who is an expert on cybersecurity in iran. oppression can then exist in a vacuum without on the ground solidarity or accountability.",crowd dispersal,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2019,MENA,1,3,17.0,11.0,2019.0,17.0,11.0,2019.0,1.0,Tehran; national,thousands,protesters,"iran s supreme leader warns demonstrators, backs increase in gas prices the washington post november 18, 2019 monday, regional edition. length: 1041 words byline: erin cunningham","in a televised address, ayatollah ali khamenei said he supports the measure to push up gasoline prices and ration supplies, a move designed to raise funds for cash handouts to the poor. the abrupt decision, announced friday, sparked demonstrations in about two dozen locations across the country as residents already grappling with soaring inflation called on the government to reverse the hike. in towns and cities across iran, drivers abandoned vehicles on highways and protesters blocked roads and set tires and buildings alight. some demonstrators clashed with baton wielding security forces, officials said, and at least one protester and a police officer were killed. sporadic demonstrations continued in multiple cities sunday, according to residents and videos posted on social media. a demonstrator in the capital reached by phone said protesters continued to confront police on the streets of central tehran. other protests were reported in shiraz, tabriz, kermanshah and sanandaj. in the northeastern city of mashhad, the streets were deserted early sunday, one resident said. reached by telephone, he said some businesses had closed to protest the cut to fuel subsidies. both residents spoke on the condition of anonymity because of fears of reprisals from security forces. in isfahan in central iran, merchants in the bazaar shuttered their shops, according to a video posted by the bbc persian service. also sunday, the government ordered a blanket restriction on internet access nationwide, local news agencies reported, quoting an anonymous source in the information and communications technology ministry.",crowd dispersal,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2019,MENA,1,4,18.0,11.0,2019.0,18.0,11.0,2019.0,1.0,Tehran; national,thousands,protesters,"iran s iron fist : rights group says more than 100 protesters are dead the new york times november 19, 2019 tuesday 06:25 est. length: 804 words byline: farnaz fassihi","protests against the iranian government erupted for a fifth day across the country on tuesday, as the authorities scrambled to crush the unrest and reports emerged of mounting injuries and deaths. the rights group amnesty international said that as many as 106 protesters in 21 cities had been killed over the course of the protests, in what would be a dramatic increase, if confirmed, from the 12 reported killed by semiofficial iranian news agencies. hundreds of people have been injured over the last week and more than a thousand arrested, according to official iranian news agencies. iran s security forces said protesters had killed two police officers and at least five members of the islamic revolutionary guards corps and the paramilitary force known as the basij. the protests started last friday in response to a sudden increase in gasoline prices, which ignited widespread anger amid an economic crisis that iran s president has called the worst in 40 years. the country is reeling from economic sanctions reimposed by the trump administration after it pulled out of the nuclear deal with iran. the authorities moved swiftly to quash the protests, but they soon evolved into a broader, sometimes violent, movement against the government, flaring in cities around the country. but the unrest has endured, and some iranians have managed to circumvent the internet shutdown and send out video. without providing specifics, amnesty international said that its death toll was based on credible reports and that it had reviewed video and heard from witnesses in iran. the video shows security forces violently dispersing protesters with firearms, tear gas and water cannons, according to the rights group. in various cities, protesters have also attacked, ransacked and set fire to dozens of government buildings, including religious schools and municipal offices. demonstrators have also targeted state run banks, calling them a symbol of their economic grievances and of corruption in the system. on tuesday, many cities remained restive, with schools and university classes suspended and national league soccer matches canceled. parliament s national security committee canceled an emergency meeting tuesday with heads of the intelligence and security agencies; it said the security chiefs were occupied restoring order.",crowd dispersal,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2019,MENA,1,5,19.0,11.0,2019.0,19.0,11.0,2019.0,1.0,Tehran; national,thousands,protesters,"iran s iron fist : rights group says more than 100 protesters are dead the new york times november 19, 2019 tuesday 06:25 est. length: 804 words byline: farnaz fassihi","protests against the iranian government erupted for a fifth day across the country on tuesday, as the authorities scrambled to crush the unrest and reports emerged of mounting injuries and deaths. the rights group amnesty international said that as many as 106 protesters in 21 cities had been killed over the course of the protests, in what would be a dramatic increase, if confirmed, from the 12 reported killed by semiofficial iranian news agencies. hundreds of people have been injured over the last week and more than a thousand arrested, according to official iranian news agencies. iran s security forces said protesters had killed two police officers and at least five members of the islamic revolutionary guards corps and the paramilitary force known as the basij. the protests started last friday in response to a sudden increase in gasoline prices, which ignited widespread anger amid an economic crisis that iran s president has called the worst in 40 years. the country is reeling from economic sanctions reimposed by the trump administration after it pulled out of the nuclear deal with iran. the authorities moved swiftly to quash the protests, but they soon evolved into a broader, sometimes violent, movement against the government, flaring in cities around the country. but the unrest has endured, and some iranians have managed to circumvent the internet shutdown and send out video. without providing specifics, amnesty international said that its death toll was based on credible reports and that it had reviewed video and heard from witnesses in iran. the video shows security forces violently dispersing protesters with firearms, tear gas and water cannons, according to the rights group. in various cities, protesters have also attacked, ransacked and set fire to dozens of government buildings, including religious schools and municipal offices. demonstrators have also targeted state run banks, calling them a symbol of their economic grievances and of corruption in the system. on tuesday, many cities remained restive, with schools and university classes suspended and national league soccer matches canceled. parliament s national security committee canceled an emergency meeting tuesday with heads of the intelligence and security agencies; it said the security chiefs were occupied restoring order.",crowd dispersal,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
Iran,2020,MENA,1,1,11.0,1.0,2020.0,11.0,1.0,2020.0,0.0,Tehran,thousands,protesters,"1. protesters demand iran s leaders quit after military admits it hit jet. trump tells tehran: the world is watching jerusalem post january 13, 2020 monday. length: 862 words byline: parisa hafezi; 2. iran protests, taiwan elections, megxit: your monday briefing the new york times january 12, 2020 sunday 18:04 est. length: 1667 words byline: melina delkic","protests erupted across iran for a second day on sunday, piling pressure on the leadership after the military admitted it had mistakenly shot down a ukrainian airliner at a time when tehran had feared us airstrikes. they are lying that our enemy is america. our enemy is right here, a group of protesters chanted outside the amirkabir university of technology in tehran, according to video clips posted on twitter. posts showed other demonstrators outside a second university and a group of protesters marching to tehran s azadi freedom square. videos circulated on social media showed students avoiding trampling on massive american and israel flags placed on the road in front of them. a few people who did walk over the flags were booed by protesters in the area with chants of shame on you. some state affiliated media carried reports of the university protests after saturday s demonstrations sparked by iran s announcement its military had mistakenly brought down the ukrainian plane on wednesday, killing all 176 aboard. tehran residents told reuters that police were out in force in the capital on sunday, as public anger boiled up following days of denials by the military that it was to blame, issued even as canada and the united states said a missile had brought the plane down. riot police fired tear gas at thousands of protesters in the capital on saturday, where many had chanted death to the dictator, directing their anger at the islamic republic s supreme leader ayatollah ali khamenei. apologize and resign, iran s moderate etemad daily wrote in a banner headline on sunday, saying the people s demand was for those responsible for mishandling the plane crisis to quit. the latest upsurge in anger adds to challenges facing the authorities, which launched a bloody crackdown in november to quell protests. the leadership is also struggling to keep the crippled economy afloat under stringent us sanctions.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"mostly arid or semiarid, subtropical along Caspian coast",petroleum,"population is concentrated in the north, northwest, and west, reflecting the position of the Zagros and Elburz Mountains; the vast dry areas in the center and eastern parts of the country, around the deserts of the Dasht-e Kavir and Dasht-e Lut, have a much lower population density",-0.3,24.11,13.36,48.94,7.72,5.87,Persian Farsi,theocratic republic,religious legal system based on secular and Islamic law,18.0,89.0,100.0,16.0,70.0,107.0,3.8,Iran protests Afghanistan's limiting flow of dammed Helmand River tributaries during drought
