country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions,climate,natural_resources,population_distribution,net_migration_per_1000_population,age_0_14_percent,age_15_24_percent,age_25_54_percent,age_55_64_percent,age_65_over_percent,language,govt_type,legal_system,gdp_purchasing_power_global_rank,gdp_growth_global_rank,electricity_access_percent,electricity_generating_capacity_global_rank,internet_access_percent,cell_phone_per_100,military_spending_annual_percent_gdp,transnational_disputes
Honduras,1994,Central America,1,4,21.0,9.0,1994.0,21.0,9.0,1994.0,1.0,Tegucigalpa,100s,,"honduran police battle protesters united press international, september 21, 1994, wednesday, bc cycle, international, 130 words world wire: postscripts wall street journal, september 23, 1994, friday, section a; page 10, column 2, 23 words worldgraphics advisory associated press worldstream, september 24, 1994; saturday, domestic, non washington, general news item, 1141 words;","honduran police used tear gas and baton charges wednesday to dislodge some 100 protesters from the economy ministry building where they were demanding solutions to the subhuman living conditions in their neighborhood. the protesters, from tegucigalpa s rundown canaan neighborhood, took over the building at midday complaining of lack of land, health problems, inadequate schooling, unemployment and high food prices. police tossed tear gas at the protesters, who were armed with sticks and knives, and chased them out of the building swinging their batons. some of the demonstrators responded by throwing stones at the police, but there were no reports of injuries, officials said. the army later moved troops into nearby streets to assist police in maintaining order.",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1994,Central America,1,5,10.0,10.0,1994.0,10.0,10.0,1994.0,0.0,Tegucigalpa,10000,,"by the associated press associated press worldstream, october 10, 1994; monday, international news, 817 words;","protesting neoliberal reforms, cuts to public spending, and land disputes.",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1994,Central America,1,6,12.0,10.0,1994.0,12.0,10.0,1994.0,0.0,Tegucigalpa,80,red cross workers,"by the associated press associated press worldstream, october 12, 1994; wednesday, international news, 585 words ;",red cross workers protesting fraud.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1995,Central America,1,1,15.0,5.0,1995.0,15.0,5.0,1995.0,0.0,"Tegucigalpa, San Pedro Sula",5000,,"hondurans protest plan to privatize communications associated press worldstream, may 15, 1995; monday, international news, 117 words coup fears rise over worker strike at army controlled phone monopoly associated press worldstream, may 17, 1995; wednesday, international news, 429 words, freddy cuevas, associated press writer;","workers and employees walked off their jobs monday to protest a government plan to privatize the state communications monopoly, which has been controlled by the military since 1963. about 5,000 personnel involved in the job action seized three of hondutel s main offices, two in this capital and one in the northern port of san pedro sula, but did not interrupt services.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1995,Central America,1,2,21.0,7.0,1995.0,21.0,7.0,1995.0,0.0,Tegucigalpa,2000,,"honduras: indigenous people declare third march a success ips inter press service, july 31, 1995, monday, 472 words, by thelma mejia ;","calling on the government to honor an agreement that would address economic, political, and social concerns of indigenous population.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1995,Central America,1,3,13.0,12.0,1995.0,13.0,12.0,1995.0,1.0,Tegucigalpa,2000,,"violent protests shake central america agence france presse english, 734 words, arturo gudino associated press worldstream, december 13, 1995; wednesday, international news, 312 words, filadelfo aleman;",riot police shot and killed a number of protesters. protesters were throwing rocks.,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1996,Central America,1,1,12.0,2.0,1996.0,12.0,2.0,1996.0,0.0,National,1000s,four labor confederations,"associated press international, february 12, 1996; monday, international news, 306 words, freddy cuevas;","thousands of workers from this central american nation s four main labor unions blocked bridges and highways monday to demand wage increases. the poor of honduras are tired of living in misery, said hector hernandez, president of the leftist united workers confederation. the time has come to demand better living conditions. officials said more than 15,000 protesters blocked off the main highway between the industrial city of san pedro sula, 125 miles 200 kms north of this capital, and puerto cortes, a key exporting port city.",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1996,Central America,1,2,26.0,4.0,1996.0,30.0,4.0,1996.0,0.0,National,60000,public school teachers,"associated press international, april 30, 1996; tuesday, international news, 603 words, the associated press;","more than 60,000 public school teachers returned to work tuesday after a five day strike. trinidad rivera, the head of the federation of teachers organizations, said the government agreed monday night to a 10 percent pay increase for may and june and a 20 percent hike beginning in july.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1996,Central America,1,3,15.0,10.0,1996.0,15.0,10.0,1996.0,0.0,"Yorto, Atlantida, Colon",100s,,"demonstrators wreak havoc in honduras agence france presse, october 15, 1996, international news, 206 words;","protesters demanding electricity, water, health care and schools in their towns blocked highways in three provinces, snarling traffic and grounding flights, officials said tuesday. the country is practically on the verge of anarchy, honduran private business council chief juan bendeck told reporters. if the government does not take immediate action, this situation could get complicated. hundreds of demonstrators with the so called sava community organizations popular front have occupied and shut down parts of highways in yorto, atlantida and colon provinces over the past week.",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,1,13.0,1.0,1997.0,13.0,1.0,1997.0,0.0,Tegucigalpa,100s,,"protesters close economics ministry over high prices, january 14, 1997, tuesday, pm cycle, international news, 239 words;","hundreds of people protesting the rising cost of living locked the doors to the economics ministry, shutting the minister and 300 employees inside for five hours. the protesters demanded monday that minister fernando garcia publicly promise to lower the prices of 200 basic goods. when he refused, they put a chain and lock on the only door to the five story building. they reopened the building when garcia agreed to meet with a delegation from the group today.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,2,7.0,2.0,1997.0,7.0,2.0,1997.0,0.0,Tegucigalpa,100s,national association of public employees,"honduran government workers stage sit in, demanding higher pay, february 7, 1997, friday, am cycle, international news, 195 words;","hundreds of government workers held a sit in at the education and labor ministry friday to back demands for higher pay to offset higher living costs. police and witnesses said about 1,000 workers dispersed without violence after the three hour protest in the capital.",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,3,8.0,2.0,1997.0,8.0,2.0,1997.0,0.0,Tegucigalpa,23000+,state employees,"world news briefs; honduras state workers strike for higher wages the new york times, february 8, 1997, saturday, late edition final, section 1; page 5; column 4; foreign desk , 120 words, reuters ;","tens of thousands of government workers began a strike today for higher wages, seizing control of several government buildings and halting most official activity. as many as 23,000 public workers took part, seizing control of dozens of buildings and blocking the entrances. workers placed padlocks on the doors.",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,4,5.0,5.0,1997.0,12.0,5.0,1997.0,0.0,Tegucigalpa,3000,indians,"may 5, 1997, monday, am cycle, international news, 602 words, by the associated press may 6, 1997, tuesday, am cycle, international news, 586 words, by the associated press news in brief: indians go on hunger strike the guardian london , may 8, 1997, the guardian foreign page; pg. 16, 227 words monday, may 19 associated press international, may 12, 1997; monday, international news, 474 words, the associated press;","more than 3,000 indians marched through tegucigalpa on monday to demand better living conditions and a government investigation into the recent deaths of two leaders. we demand justice for our people, march spokesman jose antonio soriano said. indians historically have suffered hunger. we also hunger for justice.",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,5,28.0,5.0,1997.0,28.0,5.0,1997.0,0.0,El Paraiso,100s,,"two killed, 10 injured in honduras protest, may 1, 1997, thursday, pm cycle, international news, 161 words;","two people were killed and 10 injured when hundreds of police and army troops swung clubs and fired into the air to try to break up a crowd of protesters demanding highway repairs. the protesters, who included grade school students, had blocked the pan american highway for two days demanding repairs to a potholed stretch of the road near el paraiso, about 95 miles east of tegucigalpa.",0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,6,22.0,7.0,1997.0,22.0,7.0,1997.0,0.0,National,40000,public school teachers,"july 22, 1997, tuesday, am cycle, international news, 732 words, by the associated press;","more than 40,000 public school teachers waged a one day strike tuesday to demand that the government double their wages. alejandro ventura, a spokesman for the teachers, said 1.4 million elementary schoolchildren and 600,000 high school students were affected by the strike.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,7,4.0,8.0,1997.0,4.0,8.0,1997.0,0.0,National,1000s,indians,"august 4, 1997, monday, am cycle, international news, 864 words, by the associated press;",protesting in solidarity with 16 indians on a hunger strike,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1997,Central America,1,8,11.0,8.0,1997.0,15.0,8.0,1997.0,1.0,National,1000s,prisoners,"hundreds of inmates escape after rioting at two honduran prisons associated press international, august 11, 1997; monday, international news, 320 words, freddy cuevas troops called in to help chase hundreds of escapees in honduras, august 12, 1997, tuesday, am cycle, international news, 302 words, by freddy cuevas, associated press writer officials put down new prison riots in honduras following escapes associated press international, august 13, 1997; wednesday, international news, 450 words, freddy cuevas inmate shot dead in prison riot fires the australian, august 13, 1997, wednesday, world; pg. 8, 304 words prison riots quelled the advertiser, august 16, 1997, saturday, 51 words government report: honduras prison system a time bomb associated press international, august 17, 1997; sunday, international news, 155 words;",thousands rioted in prisons across the country in response to overcrowding and long sentencing waits.,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1998,Central America,1,1,11.0,2.0,1998.0,11.0,2.0,1998.0,1.0,La Ceiba,100s,prisoners,"honduran inmates riot, flee with assault weapons into hills associated press international, february 11, 1998; wednesday, international news, 453 words, freddy cuevas;",prison riot over overcrowding and long sentencing,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1998,Central America,1,2,14.0,8.0,1998.0,14.0,8.0,1998.0,0.0,"Tegucigalpa, San Pedro Sula, La Ceiba",20000,union members and supporters,"thousands march in three honduran cities against economic policy associated press international, august 14, 1998; friday, international news, 152 words;","about 20,000 union supporters staged marches in three honduran cities friday to protest tax increases implemented by president carlos flores facusse. carrying placards and chanting slogans in favor of a general wage hike, the protesters marched past lines of anti riot police in the cities of tegucigalpa, san pedro sula and la ceiba.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1998,Central America,1,3,9.0,9.0,1998.0,9.0,9.0,1998.0,0.0,National,14000,,"contains items from mexico, honduras and chile. associated press international, september 09, 1998; wednesday, international news, 621 words, the associated press;","more than 14,000 public secondary school teachers held a one day strike on wednesday to demand better pay. teachers union president melvin martinez said the teachers might extend the strike if the government does not meet demands to raise pay to dlrs 3.18 an hour from dlrs 1.70 over the next four years. teachers now earn about dlr 200 a month.",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1998,Central America,1,4,11.0,10.0,1998.0,14.0,10.0,1998.0,0.0,Mayan Ruins,1000,indians,"honduran hotels ask government to stop indian protest at mayan ruins associated press international, october 14, 1998; wednesday, international news, 257 words, freddy cuevas;",indians protesting for a cut of tourism fees at mayan ruins,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1999,Central America,1,1,25.0,1.0,1999.0,25.0,1.0,1999.0,0.0,Tegucigalpa,3000,indians,"contains items from honduras, venezuela and guatemala. associated press international, january 25, 1999; monday, international news, 510 words, the associated press;","about 3,000 indians protested in honduras capital monday to demand that president carlos flores facusse improve their living conditions and investigate the killings of 42 of their leaders. we will be here until the government meets its promises to our people, a spokesman for the protesters, jose gomez, said at a news conference at the metropolitan cathedral in tegucigalpa. this is the eighth protest in tegucigalpa by the civic committee of popular and indigenous organizations since 1994. indian groups accuse the government of failing to abide by agreements to give them more than 10,000 hectares 25,000 acres of land and to investigate the killings of their leaders.",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1999,Central America,1,2,24.0,2.0,1999.0,24.0,2.0,1999.0,0.0,National,6000,farmers,"honduras farmers block highways demanding land distribution agence france presse english, 182 words;","some 6,000 honduran farmers blocked the country s five most important highways wednesday demanding changes in a new national law on land distribution. the head of the national umbrella group coordinating the protests, francisco ramos, said farmers were angry because the government had delayed changes in a law approved january 20 that prevents the government from distributing unused privately held agricultural land.",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1999,Central America,1,3,7.0,5.0,1999.0,13.0,5.0,1999.0,0.0,Tegucigalpa,8000,hospital workers,"riot police occupy hospitals the globe and mail canada , may 13, 1999 thursday, international news; world report latin america; pg. a25, 90 words, sources: wire services;","riot police took up positions in and around government hospitals in honduras yesterday as a strike by 8,000 hospital workers entered its seventh day. a police spokesman said the police presence was to maintain order and security but striking hospital employees said they feared they would soon be cleared from hospital grounds and arrested. the state employees have been treating only hospitalized patients and emergencies at the government s 28 hospitals and 500 clinics since declaring their strike for a 35 per cent pay raise last thursday.",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
Honduras,1999,Central America,1,4,8.0,10.0,1999.0,8.0,10.0,1999.0,0.0,Tegucigalpa,12000,public school teachers,"contains items from honduras, mexico, and brazil associated press international, october 08, 1999; friday, international news, 775 words, the associated press;",protest was supposed to continue over the weekend and through monday but there is no further information.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"subtropical in lowlands, temperate in mountains",timber,"most residents live in the mountainous western half of the country; unlike other Central American nations, Honduras is the only one with an urban population that is distributed between two large centers - the capital of Tegucigalpa and the city of San Pedro Sula; the Rio Ulua valley in the north is the only densely populated lowland area",-1.4,30.2,21.03,37.79,5.58,5.4,Spanish,presidential republic,civil law system,112.0,56.0,87.6,108.0,31.7,84.0,1.6,"International Court of Justice (ICJ) ruled on the delimitation of ""bolsones"" (disputed areas) along the El Salvador-Honduras border in 1992 with final settlement by the parties in 2006 after an Organization of American States survey and a further ICJ ruling in 2003"
