,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
1384,Venezuela,2004,South America,1,4,27.0,2.0,2004.0,27.0,2.0,2004.0,0.0,Caracas,50,chaves opponents,"the globe and mail canada , february 28, 2004 saturday, international news; world in brief; pg. a24, venezuelan troops clash with opposition protesters ;","at least two people were killed and more than 20 injured yesterday when venezuelan troops battled in the streets with opposition protesters who demanded that president hugo chavez submit to a recall vote, emergency officials said. gunfire broke out during several hours of violent clashes that delayed the start of a summit of developing nations. we have two dead and 14 injured, all from gunfire, caracas fire chief rodolfo briceno told reporters. it was not clear who fired the shots. he said 10 others were injured by plastic bullets.",shootings,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1385,Venezuela,2004,South America,1,5,27.0,2.0,2004.0,4.0,3.0,2004.0,0.0,in some cities,50,chaves opponents,"xinhua general news service, march 1, 2004, monday, world news; political, opposition blocks streets against venezuelan president ; xinhua general news service, march 2, 2004, tuesday, world news; political, opposition s protests continue in ;",9 people killed,killings,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1386,Venezuela,2004,South America,1,6,6.0,3.0,2004.0,6.0,3.0,2004.0,0.0,Caracas,200000,chaves opponents,"xinhua general news service, march 6, 2004, saturday, world news; political, anti chavez demonstration stages in venezuelan capital ;","thousands of opponents to venezuelan president hugo chavez launched a march saturday in different points of venezuela s capital caracas to demand respect for human rights by the government and the freedom of political prisoners. the demonstration began from six different places in the capital and is expected to end at avenue libertador, one of the main streets in central caracas. official estimated that some 200,000 people were on the streets voicing discontent with chave s rule.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1387,Venezuela,2004,South America,1,7,20.0,3.0,2004.0,20.0,3.0,2004.0,0.0,Caracas,10000,venezuelans,"associated press worldstream, march 20, 2004 saturday, international news, thousands of venezuelans march to protest arrest warrant for opposition mayor ;",protesting an arrest warrant for a pro opposition mayor accused,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1388,Venezuela,2004,South America,1,8,31.0,3.0,2004.0,31.0,3.0,2004.0,0.0,Caracas,100,venezuelans,"associated press worldstream, march 31, 2004 wednesday, international news, hundreds protest government demands that four private tv stations pay over us 1 million in taxes ;","hundreds of people marched to venezuela s tax agency on wednesday protesting government demands that four private television stations pay over us 3 million in taxes for broadcasts endorsing a general strike last year. waving venezuelan flags and placards reading don t mess with the media!, opposition supporters shouted slogans accusing president hugo chavez s administration of trying to stifle press freedoms in venezuela.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1389,Venezuela,2004,South America,1,9,11.0,4.0,2004.0,11.0,4.0,2004.0,0.0,Caracas,50,chaves opponents,"associated press worldstream, april 11, 2004 sunday, international news, venezuelans remember anniversary of a violent march and a failed coup with street protests ;",the second anniversary of an opposition march that ended violently,ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1390,Venezuela,2004,South America,1,10,22.0,4.0,2004.0,3.0,5.0,2004.0,0.0,national level,11000,steel workers,"associated press worldstream, may 3, 2004 monday, financial news, striking workers at venezuela s largest steel producer announce more radical actions ;",general strike steel workers,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,Venezuela,2004,South America,1,11,1.0,5.0,2004.0,1.0,5.0,2004.0,0.0,Caracas,1000,members of confederation of venezuelan workers,"associated press worldstream, may 1, 2004 saturday, international news, allies and adversaries of president hugo chavez stage rival may day marches ;","opponents of president hugo chavez staged a may day march on saturday to protest increased unemployment while government supporters celebrated a 30 percent minimum wage hike. thousands belonging to the 1 million member confederation of venezuelan workers, the country s largest and most powerful labor union, marched through downtown caracas as they chanted anti chavez slogans. this government says it fights for workers rights, but it has only brought more unemployment and poverty, said santos hernandez, a mechanic.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1392,Venezuela,2004,South America,1,12,5.0,6.0,2004.0,5.0,6.0,2004.0,0.0,Caracas,10000,chaves opponents,"associated press worldstream, june 5, 2004 saturday, international news, tens of thousands of opposition supporters march to celebrate likely recall vote against president hugo chavez ;","tens of thousands of opposition supporters marched through the capital saturday to celebrate a recent announcement by election authorities that president hugo chavez would likely face a recall referendum on his rule. waving venezuelan flags and chanting referendum now! government opponents danced to anti chavez jingles booming from loudspeakers mounted on trucks. others blew whistles and set off powerful fireworks. one man carried a banner reading chavez, your time is nearly up!",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1393,Venezuela,2004,South America,1,13,16.0,8.0,2004.0,16.0,8.0,2004.0,0.0,Caracas,50,chaves opponents,"agence france presse, august 16, 2004 monday, venezuelan opposition sets up barricades ahead of street protest ;",protesters blocked a highway and several streets in eastern caracas in readiness for a street demonstration against what the venezuelan opposition claimed was the fraudulent electoral victory by president hugo chavez. demonstrators used garbage bags to block the francisco fajardo highway and streets in the eastern caracas opposition stronghold.,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1394,Venezuela,2004,South America,1,14,4.0,12.0,2004.0,4.0,12.0,2004.0,0.0,Caracas,50,chaves opponents,"associated press worldstream, december 4, 2004 saturday, international news, venezuela s opposition, hoping for a comeback, marches to protest media bill ;","opponents of hugo chavez, weakened by several failed attempts to oust the leftist president, marched against a new media law saturday in their first protest in months. dozens of people marched in caracas, a tiny group compared to the hundreds of thousands that turned out for anti chavez marches leading up to an unsuccessful recall referendum in august.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1395,Venezuela,2004,South America,1,15,8.0,12.0,2004.0,8.0,12.0,2004.0,1.0,Caracas,50,street vendors,"associated press worldstream, december 8, 2004 wednesday, international news, police and street peddlers clash in streets of downtown caracas ;","police and national guard troops fired tear gas and plastic bullets at crowds of angry street vendors in venezuela s capital wednesday as officers tried to remove merchants from zones where they are barred from selling their wares on the street. twenty five people, including a police officer, were injured in the violence, officials said. vendors threw rocks at police, tore down traffic signs and set fire to piles of garbage. others blocked streets with barricades of concrete rubble and scrap metal.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1396,Venezuela,2004,South America,1,16,16.0,12.0,2004.0,22.0,1.0,2005.0,0.0,national level  4 different prisons,2500,inmates,"associated press worldstream, december 17, 2004 friday, international news, thousands of venezuelan inmates stage hunger strike to protest delayed trials ; associated press worldstream, january 19, 2005 wednesday, international news, inmates ;",hunger strike,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1397,Venezuela,2005,South America,1,1,15.0,1.0,2005.0,25.0,1.0,2005.0,0.0,national level  15 prisons,10000,inmates,"associated press worldstream, january 25, 2005 tuesday, international news, thousands of inmates at fifteen venezuelan prisons end a 10 day hunger strike ;",hunger strike,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1398,Venezuela,2005,South America,1,2,23.0,1.0,2005.0,23.0,1.0,2005.0,0.0,inside the prison in Barcelona,200,relatives of jailed inmates,"associated press worldstream, january 24, 2005 monday, international news, family members stage prison sit in, joining inmates protesting trial delays ;","over 200 women and children relatives of jailed inmates are staging a demonstration inside a prison, joining a protest that has spread to include over half the country s prison population, the head of venezuela s prison system said monday. national prison director erling rojas said the inmate hunger strike has expanded to include 12,000 prisoners at 19 institutions. the inmates are protesting long trial delays that have led to severe overcrowding in the country s prisons.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1399,Venezuela,2005,South America,1,3,3.0,2.0,2005.0,3.0,2.0,2005.0,0.0,Caracas,100,chaves opponents,"associated press worldstream, february 3, 2005 thursday, international news, venezuelan opposition protests on anniversary of coup led by chavez ;","foes of venezuelan president hugo chavez staged a protest thursday remembering the day the former paratroop commander led a failed coup 13 years ago. more than 100 people marched through one of the capital s main avenues carrying pictures of the dozens of people who died in the coup attempt on feb. 4, 1992. we are here to reject the excessive violence generated by chavez s rhetoric, said opposition leader oscar perez. he pointed to opposition protests, in which some 30 people have died since 2002 in clashes with chavez allies and shootings by unidentified persons.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1400,Venezuela,2005,South America,1,4,11.0,4.0,2005.0,11.0,4.0,2005.0,0.0,Caracas,50,chaves opponents,"associated press worldstream, april 11, 2005 monday, international news, supporters, opponents of chavez hold demonstrations marking third anniversary of coup ;",the third anniversary of an opposition march that ended violently,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1401,Venezuela,2005,South America,1,5,1.0,5.0,2005.0,1.0,5.0,2005.0,0.0,Caracas,1000,chaves opponents,"associated press worldstream, may 1, 2005 sunday, international news, chavez opponents, supporters stage separate may day marches in venezuela ;","venezuelan workers commemorated may day with two separate marches in the capital, one organized by supporters of president hugo chavez and the other by his opponents. while chavez s supporters applauded a recent hike in the minimum wage during their march on sunday, others said his revolution to reduce poverty has not done enough for millions of unemployed workers. i am marching to remind chavez that there are millions of venezuelans unemployed because of his political and economic mistakes, said ricardo ruiz, an unemployed 40 year old worker. thousands of others belonging to the opposition national workers confederation marched in downtown caracas, protesting high unemployment and saying the increase in the minimum wage is too small and does not help workers with slightly higher salaries.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1402,Venezuela,2005,South America,1,6,28.0,5.0,2005.0,28.0,5.0,2005.0,0.0,Caracas,1000,chaves opponents,"agence france presse, may 28, 2005 saturday, opposition, pro chavez marches cross caracas ;","two competing marches crossed the venezuelan capital caracas saturday, as tens of thousands of pro president hugo chavez supporters called for the united states to extradite a suspected terrorist. at the same time, thousands of opponents, brandishing photos of people jailed for their role in an april 2002 coup against chavez made their way to the ombudsman s office to hand over a solidarity document. the document alleges human rights violations and judiciary bias saying the judges side with government.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1403,Venezuela,2005,South America,1,7,1.0,7.0,2005.0,2.0,7.0,2005.0,0.0,outside the attorney general s office  Caracas,100,students and venezuelans,"ap worldstream, july 1, 2005 friday, international news, venezuelan students protest killings of classmates, say police should face justice ; agence france presse, july 2, 2005 saturday, hundreds in venezuela march to demand attorney general ;","dozens of university students protested outside the attorney general s office friday, demanding that police officers be prosecuted for the shooting deaths of three fellow students earlier this week. the protest came as interior minister jesse chacon told reporters that those responsible would face justice and that the government would reform the military police as a result of the case. many protesters wore black as a sign of mourning, others waved banners demanding prison terms for those responsible. one man who said he was the grandfather of one of the victims broke down crying during a television interview.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1404,Venezuela,2005,South America,1,8,15.0,7.0,2005.0,15.0,7.0,2005.0,0.0,Caracas,100,doctors,"ap worldstream, july 15, 2005 friday, international news, venezuelan doctors demand salary hikes, protest increasing presence of cubans ;","hundreds of venezuelan doctors and nurses marched through the capital on friday demanding more pay under a new labor contract while protesting against the presence of cuban doctors in the country. shouting fair salaries now! and hoisting banners reading no more cubanization, about 400 doctors and nurses working in public hospitals protested against what organizers of the march said were salaries that had remained unchanged for four years. many also protested against the presence of about 20,000 cubans most of them doctors in venezuela under the inside the barrio program, which puts the cubans to work in poverty stricken areas nationwide. in exchange for their work, oil rich venezuela ships communist led cuba 90,000 barrels of oil a day under preferential terms.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1405,Venezuela,2005,South America,1,9,19.0,7.0,2005.0,19.0,7.0,2005.0,0.0,Caracas,100,students,"ap worldstream, july 19, 2005 tuesday, international news, venezuelan students protest against proposed education law ;","hundreds of university students marched though venezuela s capital tuesday protesting proposed legislation they fear will curtail the autonomy of public universities and reduce budgets. waving banners and chanting university autonomy, yes! intervention, no! close to 1,000 students marched from a public university in central caracas along a main avenue to the education ministry downtown. the students, joined by university professors and employees, argued that legislation proposed by the government of president hugo chavez would minimize the independence of the nation s public universities.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1406,Venezuela,2005,South America,1,10,30.0,7.0,2005.0,30.0,7.0,2005.0,0.0,Caracas,2000,chaves opponents,"ap worldstream, july 30, 2005 saturday, international news, rocks, bottles hurled at opposition protest march in venezuela ;","two dozen venezuelans shouting pro government slogans hurled rocks and bottles into a crowd of more than 2,000 opposition protesters who marched saturday through caracas to demand a more independent electoral council. some protesters fled as rocks and bottles landed near them. others continued their march until reaching a police barricade a block away from the electoral council. no injuries were reported. groups opposed to president hugo chavez s leftist government held the protest a week before aug. 7 municipal elections, saying they are concerned about possible irregularities ahead of that vote as well as congressional elections set for december.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1407,Venezuela,2005,South America,1,11,27.0,8.0,2005.0,27.0,8.0,2005.0,0.0,Caracas,1000,chaves opponents,"ap worldstream, august 27, 2005 saturday, international news, opposition march demanding new election officials in venezuela turns violent ;","a street march by hundreds of venezuelans opposed to president hugo chavez turned violent saturday as purported government supporters threw rocks and tear gas canisters at protesters. roughly 1,000 demonstrators were marching through the capital to demand that officials on the national election council, which is seen as pro chavez by government opponents, are replaced before upcoming congressional elections. six people were injured when alleged chavez supporters attacked the march, launching fireworks and throwing glass bottles, rocks and tear gas canisters, caracas fire chief delio martinez said.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1408,Venezuela,2005,South America,1,12,20.0,9.0,2005.0,20.0,9.0,2005.0,0.0,Caracas,100,doctors,"ap worldstream, september 20, 2005 tuesday, international news, venezuelan doctors protest pending health care law, cuban presence ;","hundreds of venezuelan doctors marched through the capital tuesday to protest legislation that would increase government control over the nation s health care system. shouting anti government slogans, roughly 500 doctors and nurses also demanded salary hikes and protested the presence of thousands of cuban doctors in venezuela. the law the ruling party is going to approve is unacceptable, said dr. jesus blanco, a pediatrician who makes 750,000 bolivars us 350, euro 288 a month working at a public hospital in western tachira state.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1409,Venezuela,2005,South America,1,13,11.0,10.0,2005.0,11.0,10.0,2005.0,0.0,Caracas,50,indigenous venezuelans,"ap worldstream, october 11, 2005 tuesday, international news, indigenous groups demand chavez stop coal mining in western venezuela ;","dozens of indians from western venezuela protested in the capital tuesday demanding a halt to mining in their region and calling government efforts to formalize their ownership of ancestral lands a fraud. the demarcation of indigenous lands and habitats is a fraud, the protesters from the wayuu, bari and yukpa tribes of zulia s sierra de perija region said in a statement. they will allocate lands to us but later try to evict us to exploit coal. the protesters said three mines were set to go into production beginning with the socuy mine in january 2006 followed later by the cachiri and cano seco mines despite a pledge by president hugo chavez to revoke mining concessions that would damage the environment and indigenous communities.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1410,Venezuela,2005,South America,1,14,28.0,10.0,2005.0,28.0,10.0,2005.0,0.0,PUERTO AYACUCHO,100,indigenous venezuelans,"ap worldstream, october 28, 2005 friday, international news, venezuelan indigenous tribes protest chavez government order expelling u.s. evangelists ;","hundreds of indigenous venezuelans marched friday to protest president hugo chavez s decision to expel a group of u.s. based evangelists, amid intensifying government scrutiny of foreign missionaries operating in the country. the protesters including some who traveled for days by boat from their homes in the dense amazon jungle showed their support for new tribes mission, which chavez has accused of imperialist infiltration and exploiting indigenous communities.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1411,Venezuela,2006,South America,1,1,22.0,1.0,2006.0,22.0,1.0,2006.0,0.0,Caracas,10000,chaves opponents,"associated press worldstream, january 22, 2006 sunday, international news, thousands denounce chavez government in venezuela rally ; agence france presse, january 23, 2006 monday, anti chavez forces back in streets in venezuela ;","thousands of demonstrators turned out for a rowdy but peaceful demonstration against president hugo chavez s government on sunday, signaling a revitalized opposition at the start of a presidential election year. chavez has divided this country, said evelin suarez, a retired dental assistant. after months without mustering a significant demonstration, chavez opponents staged the noisy march through the capital of caracas in honor of the 48th anniversary of venezuela s democracy, saying chavez threatened freedoms gained since the 1958 overthrow of gen. marcos perez jimenez, venezuela s last dictator.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1412,Venezuela,2006,South America,1,2,9.0,2.0,2006.0,9.0,2.0,2006.0,0.0,outside the presidential palace  Caracas,2000,farmers,"associated press worldstream, february 9, 2006 thursday, international news, venezuelan farmers protest government price controls ;","venezuelan farmers protesting government price controls rallied outside the presidential palace thursday, demanding president hugo chavez overhaul the controls, which they said were causing losses and paralyzing production. the farmers said they have waited months for the government to raise state fixed prices at which they sell harvests of rice, sorghum, corn and other grains to distributors.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1413,Venezuela,2006,South America,1,3,26.0,3.0,2006.0,26.0,3.0,2006.0,0.0,Caracas,400,chaves opponents,"associated press worldstream, march 26, 2006 sunday, international news, chavez opponents hold protest in venezuela against attorney general ;",protesting politically motivated prosecutions by the attorney general,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1414,Venezuela,2006,South America,1,4,5.0,4.0,2006.0,7.0,4.0,2006.0,1.0,national level  in 5 cities,50,venezuelans,"associated press worldstream, april 6, 2006 thursday, international news, killings of 3 brothers in venezuela set off protests against violent crime ; associated press worldstream, april 7, 2006 friday, international news, outraged at teens ;",protests against violent crime,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1415,Venezuela,2006,South America,1,5,6.0,4.0,2006.0,6.0,4.0,2006.0,0.0,Caracas,300,journalists,"associated press worldstream, april 6, 2006 thursday, international news, venezuelan journalists protest killing of news photographer ;",protest killing of news photographer,ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1416,Venezuela,2006,South America,1,6,22.0,4.0,2006.0,22.0,4.0,2006.0,0.0,Caracas,1000,chaves opponents,"associated press worldstream, april 22, 2006 saturday, international news, thousands of venezuelans rally in anti crime demonstrations, one group lying in street ;","thousands of opponents of venezuelan president hugo chavez lay down on a main avenue saturday to protest violent crime, while government supporters marched to call for peace and insisted chavez was making progress on the issue. the opposition group filled a main avenue in a wealthy neighborhood of eastern caracas, lying down on the pavement in chalk outlines resembling those drawn by police at crime scenes...many of those who lay down on the street said not enough has been done about crime.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1417,Venezuela,2006,South America,1,7,1.0,5.0,2006.0,1.0,5.0,2006.0,0.0,Caracas,1000,workers chaves opponents,"associated press worldstream, may 1, 2006 monday, international news, in divided venezuela, government supporters, opponents stage rival may day marches ;","thousands of venezuelan workers commemorated may day with rival marches on monday with supporters of president hugo chavez praising a recent minimum wage hike and opposition unions calling the increase insufficient. several thousand of the president s supporters paraded through downtown dressed in red, the color of his political party, launching fireworks and carrying banners praising chavez s socialist programs for the poor. opposition sided labor unions held a smaller march of about 1,000 people who demanded the release of a top labor leader from prison.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1418,Venezuela,2006,South America,1,8,24.0,5.0,2006.0,25.0,5.0,2006.0,1.0,University of the Andes in Merida,50,students,"associated press worldstream, may 26, 2006 friday, international news, at least 8 wounded in venezuelan university protests ;",riot after the supreme court temporarily suspended student elections,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1419,Venezuela,2006,South America,1,9,10.0,7.0,2006.0,14.0,7.0,2006.0,0.0,national level  16 prisons,10000,prisoners,"associated press worldstream, july 11, 2006 tuesday, international news, venezuelan prisoners stage hunger strike ; associated press worldstream, july 12, 2006 wednesday, international news, venezuelan prisoners continue hunger strike for thi;",hunger strike prisoners,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1420,Venezuela,2006,South America,1,10,19.0,10.0,2006.0,19.0,10.0,2006.0,0.0,Guiria Port,50,fishermen,"associated press worldstream, october 19, 2006 thursday, international news, police clash with protesters in venezuelan fishing port, 8 injured ;","venezuelan police fired plastic bullets at protesting fishermen, injuring eight of them, after the rowdy group blocked access to an eastern seaport thursday and vandalized the mayor s office, the state governor said. police arrested two of the protesters after fishermen used their boats to block access to guiria port, located about 450 kilometers 280 miles east of caracas, sucre state gov. ramon martinez said. a group of people who want to destabilize the country is behind this, martinez told state television. there are eight people with injuries from plastic bullets, and two people detained. julio casas, a protest organizer who suffered minor injuries, said that many more were hurt and that three suffered gunshot wounds. he said venezuelan naval authorities also participated in the confrontation along with police.",arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1421,Venezuela,2007,South America,1,1,23.0,2.0,2007.0,23.0,2.0,2007.0,0.0,in front of the Attorney General s Office  Caracas,300,venezuelans mostly journalists and comedians,"the associated press, february 23, 2007 friday, business news, venezuelans protest fine against venezuelan comedian, newspaper ;","about 300 venezuelans rallied in the capital on friday to protest fines imposed on a comedian and a newspaper for a column that poked fun at president hugo chavez srelationship with his 9 year old daughter. the protesters, mostly journalists and comedians who gathered in front of the attorney general s office, accused the chavez government of threatening press freedom and demanded that the penalties be lifted. a local court recently ordered laureano marquez to pay 27,000 and the publisher of the tal cual newspaper to pay 18,000 for violating the honor, reputation and private life of rosines chavez rodriguez, the president s youngest daughter.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1422,Venezuela,2007,South America,1,2,19.0,5.0,2007.0,3.0,6.0,2007.0,0.0,downtown Caracas,10000,venezuelans students,"the associated press, may 19, 2007 saturday, international news, venezuelans march in support of opposition tv station set to go off the air ; the associated press, may 21, 2007 monday, international news, protesters decry venezuela s refusal;",protests against closure of venezuela tv station,arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1423,Venezuela,2007,South America,1,3,30.0,5.0,2007.0,30.0,5.0,2007.0,0.0,Caracas,100,students,"agence france presse, may 30, 2007 wednesday, caracas students seek release of jailed protestors ;","hundreds of students marched for 182 minutes in caracas wednesday to demand the release of 182 people arrested this week while protesting president hugo chavez s decision to close an opposition tv station. a letter was delivered to the city ombudsman s office telling him we have 182 students under arrest simply because they want democracy, freedom of speech, student leader john goicochea told reporters. he said the ombudsman had told the students that a few detainees would be set free later wednesday.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1424,Venezuela,2007,South America,1,4,4.0,6.0,2007.0,4.0,6.0,2007.0,0.0,the Supreme Court  Caracas,1000,students,"the associated press, june 4, 2007 monday, business news, venezuelan students, angered by chavez s move against tv station, emerge as protest movement ;","protests against closure of venezuela tv station, but this protest is interpreted as the birth of a new opposition movement because it is more organized",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,Venezuela,2007,South America,1,5,6.0,6.0,2007.0,6.0,6.0,2007.0,0.0,national level  Caracas was the center,1000,"students, university rectors and professors","agence france presse, june 6, 2007 wednesday, venezuelan professors join students at march ;",protests against closure of venezuela tv station,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1426,Venezuela,2007,South America,1,6,10.0,6.0,2007.0,10.0,6.0,2007.0,0.0,the Venezuelan Attorney General s Office  Caracas,50,venezuelans,"xinhua general news service, june 11, 2007 monday, world news; political, pro , anti chavez marches held in venezuelan capital ;",protests against closure of venezuela tv station,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1427,Venezuela,2007,South America,1,7,29.0,6.0,2007.0,29.0,6.0,2007.0,0.0,in a football stadium  Maracaibo,20000,venezuelans,"the associated press, june 29, 2007 friday, business news, copa america sees soccer fans in venezuela shout against chavez ;","thousands of venezuelan soccer fans used the copa america to show opposition to president hugo chavez, rising to their feet with chants of freedom! the chants which included this government is going to fall! began shortly into the second half of thursday s match between the u.s. and argentina in the western city of maracaibo, a stronghold of opposition to chavez. chavez opponents are hoping the arrival of thousands of tourists for the south american championship will draw attention to their protests against the president s refusal to renew the license of a popular opposition aligned television channel.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1428,Venezuela,2007,South America,1,8,14.0,7.0,2007.0,14.0,7.0,2007.0,0.0,Caracas,100,students and venezuelans,"agence france presse, july 14, 2007 saturday, venezuelan students set up blackboards for free speech ;","set up a sprawling, 450 meter yard blackboard or people to write what they feel, as part of a protest over the government shutdown of a popular television station",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1429,Venezuela,2007,South America,1,9,27.0,9.0,2007.0,27.0,9.0,2007.0,1.0,eastern Venezuela,50,oil workers,"the associated press, september 28, 2007 friday, international news, 2 injured in oil workers protest as venezuela pledges deal on labor contract ;","a protest by oil workers turned violent thursday in eastern venezuela, leaving two injured as police repelled the crowd with tear gas, officials said. the workers have been protesting to demand pay raises and better contract terms from the state oil company, petroleos de venezuela sa, or pdvsa. the government hopes to conclude negotiations on a new contract within 15 days, oil minister rafael ram rez said after the clashes in eastern puerto la cruz. we re working to achieve an agreement that is good for both the worker and the government, said ramirez, who is also president of pdvsa. oil workers have been quarreling with the company over contract terms since last year.",arrests,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1430,Venezuela,2007,South America,1,10,22.0,10.0,2007.0,22.0,10.0,2007.0,0.0,Caracas,50,public transport workers,"xinhua general news service, october 24, 2007, world news; political, venezuela public transport workers stage 12 hour anti violence strike ;",strike public transport workers,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1431,Venezuela,2007,South America,1,11,23.0,10.0,2007.0,23.0,10.0,2007.0,0.0,Caracas,20000,students,"the associated press, october 23, 2007 tuesday, international news, clashes break out as thousands protest constitutional reforms in venezuela ;",civil liberties be respected under constitutional reforms,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1432,Venezuela,2007,South America,1,12,1.0,11.0,2007.0,1.0,11.0,2007.0,0.0,Caracas,10000,venezuelans and students,"the associated press, november 1, 2007 thursday, international news, venezuelan troops use tear gas to disperse protest against chavez reforms ;","troops used tear gas and water cannons to disperse demonstrators who turned out by the tens of thousands thursday to protest constitutional reforms that would permit president hugo chavez to run for re election indefinitely. led by university students, demonstrators chanted freedom! freedom! and warned that 69 amendments drafted by venezuela s chavista dominated national assembly would violate civil liberties and derail democracy. this is a dictatorship masked as democracy, said jorge rivas, an 18 year old student. chavez wants our country to be like cuba, and we re not going to allow that to occur.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1433,Venezuela,2007,South America,1,13,5.0,11.0,2007.0,5.0,11.0,2007.0,0.0,Caracas,50,university students,"agence france presse, november 6, 2007 tuesday, scores injured, arrested ahead of anti chavez protest ;","more than 50 people were injured and 35 arrested monday as venezuelan university students clashed with police two days before planned protests against president hugo chavez s constitutional reforms. globovision television reported 52 students injured by rubber bullets and tear gas in clashes with police outside tachira university in western san cristobal. student leader yon goicoechea told the station that 35 students were arrested in the scuffles. students also turned out in caracas, merida, maracay and barquisimeto in preparation for demonstrations wednesday to demand a delay in the december 2 referendum on the constitutional reforms that critics warn will expand chavez power to unprecedented levels.",arrests,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1434,Venezuela,2007,South America,1,14,7.0,11.0,2007.0,7.0,11.0,2007.0,0.0,national level  at least 6 cities,80000,students,"the associated press, november 7, 2007 wednesday, international news, gunfire erupts after venezuelan students protest against chavez reforms; at least one dead ; the associated press, november 8, 2007 thursday, international news, gunfire er;","gunmen opened fire on students returning from a march wednesday in which 80,000 people denounced president hugo chavez s attempts to expand his power. at least one person was killed and six were wounded, officials said.",killings,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1435,Venezuela,2007,South America,1,15,10.0,11.0,2007.0,10.0,11.0,2007.0,0.0,Caracas,100,venezuelans,"agence france presse, november 10, 2007 saturday, protesters rally against chavez s constitutional reform ;","hundreds of protesters marched in caracas saturday to call for a no vote in a referendum next month that could pave the way for venezuelan president hugo chavez to stay in power indefinitely. the procession, organized by various opposition groups, took place amid high tensions following violence over the past few days between protesters and pro chavez supporters.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1436,Venezuela,2007,South America,1,16,21.0,11.0,2007.0,21.0,11.0,2007.0,0.0,Chacaito square  Caracas,1000,students,"agence france presse, november 21, 2007 wednesday, venezuelan students turn out for and against referendum ;",protests against referendum,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
